,Parcial1,Parcial2,Parcial3
Alumno5370,41.62560234091954,41.603523828708006,52.06576076546694
Alumno5371,45.694937585570784,48.8624326814801,47.55933663037408
Alumno5372,79.97079380486636,73.85818013461815,72.04124916189049
Alumno5373,78.39671831516678,76.99541738608082,72.1934478323228
Alumno5374,84.74755837579121,92.37375141840545,93.41091001249349
Alumno5375,80.85038972231496,99.69309077621224,87.2925025572169
Alumno5376,59.27923186058237,43.155609283103054,44.64084611518753
Alumno5377,88.97254033546162,95.0975367841803,99.9618869721476
Alumno5378,59.39161629154617,52.35767542831684,54.540605843323206
Alumno5379,86.12284073184728,92.93092118174773,95.24609434434095
Alumno5380,49.05878379051168,57.57207117464196,58.945082632000876
Alumno5381,48.99761865115309,40.74744787152034,59.83850460317228
Alumno5382,64.4907460155304,79.37931269586454,66.46193659116697
Alumno5383,97.01241105153247,85.21484061499027,82.64465655548408
Alumno5384,64.3301460975346,78.59500206554912,78.63023102569062
Alumno5385,78.46307124853931,74.05000932918769,65.02087455305484
Alumno5386,69.90643821203737,62.91150182305835,68.99765030785979
Alumno5387,47.316524686173764,54.91052512448224,47.24215218172832
Alumno5388,44.4701761928624,59.80943776430587,43.07327172553549
Alumno5389,54.66387980060517,59.324612531006125,53.227880842288975
Alumno5390,42.095906641809215,43.13542790038644,53.037114384880276
Alumno5391,83.90104949250869,96.66488809747527,92.67669467129586
Alumno5392,55.85172475056761,56.97583061671938,46.66140224286335
Alumno5393,68.40817375839873,77.95152803471662,73.65127250463746
Alumno5394,52.57719607058382,58.49714227603781,48.60957048828055
Alumno5395,97.5916837613236,85.31397100427894,91.67970457078488
Alumno5396,64.33807222895562,65.62929791913237,65.49857250535213
Alumno5397,89.39966275643988,99.35040704078985,98.38431455647199
Alumno5398,96.33736834183819,80.80098358291067,83.84509942866417
Alumno5399,67.42192653814028,70.43074084701566,70.73829395717404
Alumno5400,69.42542682239912,73.74259851440573,65.73746001293934
Alumno5401,66.03607349230086,62.95424335168045,70.7292409640734
Alumno5402,70.81375822624679,71.85700737008187,76.40030772572834
Alumno5403,56.008860309935116,56.890533390144526,50.79621968319026
Alumno5404,86.50146999136265,90.35698296605445,89.64889639185054
Alumno5405,99.26552981486208,99.20842771753968,81.90716887497203
Alumno5406,41.31455467348637,51.57297549435246,54.826809167408605
Alumno5407,43.960820765620085,42.367597098484545,44.07775077700365
Alumno5408,91.10812066071985,85.58047895391111,85.72075579112297
Alumno5409,66.67838174362701,69.88403553036086,60.239112978143474
Alumno5410,80.5311043293578,88.95595535023472,99.2024954544254
Alumno5411,47.10030737506889,55.47082842957225,41.577357468080464
Alumno5412,89.26037230848534,80.75846855206976,85.58063532225893
Alumno5413,97.17972554365271,96.25709027406478,85.81633904869615
Alumno5414,97.5274502142701,87.57083876257433,96.55257652679694
Alumno5415,71.09964064733815,75.72592670907093,70.09494770192227
Alumno5416,42.42231963798931,53.88360625714263,54.92155969368794
Alumno5417,94.74674811835676,83.40238192555404,98.73725421381336
Alumno5418,86.39528082353445,81.16341500153204,99.24652019324635
Alumno5419,43.50445956345757,43.93050989338329,56.37985491908455
Alumno5420,57.677589809999105,55.23891269006617,45.386677918395215
Alumno5421,72.76660466377756,72.65619111248512,69.61114431402274
Alumno5422,73.48160119492535,75.84213520429762,62.66046231259814
Alumno5423,54.424537554093035,55.78454662176896,44.593536948967675
Alumno5424,99.55149923586538,93.10092592554878,91.9862412224588
Alumno5425,50.33742981016964,51.76444299558722,58.8029861530395
Alumno5426,55.74476072455563,54.5655416509211,52.86129485651422
Alumno5427,53.592623470307146,55.241151405788926,56.05833561467762
Alumno5428,84.07616403270333,80.79185154730166,87.03792169136173
Alumno5429,40.13414971516904,44.70068786034298,47.95473442958075
Alumno5430,74.57266239805874,60.72426213182893,78.81025991937719
Alumno5431,75.38678157688474,78.19506623857765,66.06866673021207
Alumno5432,68.67254405457858,76.88544580817529,72.2159923832018
Alumno5433,69.4693449324087,78.40374687551937,69.08416115661066
Alumno5434,82.06434882027735,89.89025342845983,91.53940393147916
Alumno5435,64.48028825472963,79.3336744850135,75.04420320040472
Alumno5436,48.19170101245578,57.78766503597061,40.3465332498095
Alumno5437,59.22514794352033,57.61960027241205,56.26066572437523
Alumno5438,63.31385042219568,61.68132346792735,61.699695791618076
Alumno5439,56.95041565842497,54.7376653727853,57.51632679447747
Alumno5440,92.32767274274391,95.88459418135976,98.2313704023594
Alumno5441,41.23722372120822,59.76542239059084,53.060373360420634
Alumno5442,57.62227253667905,54.30041410907309,47.37701677855901
Alumno5443,86.23288500722306,82.7210562440429,99.20027143494063
Alumno5444,70.40308816204765,78.75692016901647,74.74196161616744
Alumno5445,45.653350646493514,49.30614093438772,40.68330396609268
Alumno5446,62.087692053489874,69.47237331507439,67.77744260600319
Alumno5447,70.46961955461316,72.66743687558966,61.88142460147142
Alumno5448,77.97141486365965,60.1344376452266,63.12798399089569
Alumno5449,41.53038336912944,46.424516793625735,50.34892452526019
Alumno5450,96.54273659728159,96.88972629797381,82.83308312246649
Alumno5451,82.36759778213764,89.22973291174932,80.11204427894616
Alumno5452,98.23197235580852,98.27565626793212,88.53326974700357
Alumno5453,86.19447863824341,99.25234987386334,82.81866114077872
Alumno5454,64.90317129383028,70.60278232797756,77.13278714114793
Alumno5455,75.15855961263732,70.15867065754554,62.44811388854502
Alumno5456,99.62859415010634,90.17149696474172,99.7754011316085
Alumno5457,99.72877726524435,88.02389895511456,81.48158624623971
Alumno5458,93.29462001008869,83.58554683391488,98.68891437421026
Alumno5459,88.32517038714451,92.56973316297056,91.22270571764449
Alumno5460,86.9250776658712,82.09283170430545,91.43300150905522
Alumno5461,42.32043671772787,41.00168267826998,59.55898484725331
Alumno5462,84.74977866780515,88.1066068709823,98.85845875806639
Alumno5463,53.09425559855377,43.65247237980665,49.54246610105599
Alumno5464,96.77178125622176,82.56035052569325,99.34861206231662
Alumno5465,60.76301300882775,74.85398144144696,70.21369552804454
Alumno5466,91.61697267165059,85.09394378055505,82.61778677594724
Alumno5467,92.68001570249903,89.99938709362105,88.3525783134382
Alumno5468,89.50388587395987,87.18587338517594,87.61395967112932
Alumno5469,41.09967086510277,52.957302099959975,40.95184261121529
Alumno5470,64.3611316832485,69.3509667726203,62.36995946043801
Alumno5471,65.86534500341483,66.48863502658116,79.04689625402122
Alumno5472,89.62201713193308,97.08338141745338,83.78606502219239
Alumno5473,74.70146427120712,72.46608254624255,61.47014789462819
Alumno5474,86.32431812972862,93.21559187927437,99.826960905784
Alumno5475,86.46740815804058,81.1900157388401,86.62413094792412
Alumno5476,84.05644379715427,92.48380416156222,96.69423680900603
Alumno5477,85.76726563349106,99.9177499205601,85.92350278873391
Alumno5478,60.37106236855445,79.80673810975026,62.99890386086774
Alumno5479,71.7850935472629,73.09464039003294,65.13612273959633
Alumno5480,90.40254611192186,94.54003515829521,98.54520593730214
Alumno5481,44.44487471067288,43.909547151507375,51.85362435154495
Alumno5482,60.34948514775642,65.60058214221237,79.01218615217529
Alumno5483,71.29496632214762,70.53410888151996,76.77264275782818
Alumno5484,89.00882049142719,84.99575060021286,80.1525617478844
Alumno5485,78.82159960169226,66.8302707762035,61.29873166443312
Alumno5486,48.169507274901456,57.22790384764422,43.45653934919018
Alumno5487,73.38122307155699,73.9948109340741,73.85463120680797
Alumno5488,56.389354301995795,52.54305807365884,43.998451928003824
Alumno5489,43.48055946357687,43.83833405556272,42.88118426091275
Alumno5490,51.56245659143001,57.735522941195256,40.03153512112607
Alumno5491,97.43668440179694,89.28905541088037,95.53143783473342
Alumno5492,52.12366439077705,40.50307461643258,47.98364143248266
Alumno5493,78.50077081419079,70.5660616164338,66.23419551376107
Alumno5494,99.1066854333908,91.48987032166032,82.78868094581924
Alumno5495,95.22377712109663,91.65810055076791,94.68506575324342
Alumno5496,85.22546371935269,96.65013110498472,98.88519934831379
Alumno5497,44.35325976369926,52.05930630272236,51.0366536062983
Alumno5498,82.90924958972852,85.44538965494296,94.52253095198577
Alumno5499,90.75501693370805,92.87497108599766,83.61481475598745
Alumno5500,75.73856753387919,62.980804346723744,61.00394137764887
Alumno5501,64.00813684203693,72.79074577859079,64.44335648065254
Alumno5502,85.94511547912582,93.19407642110068,93.12792439886147
Alumno5503,65.80555417334793,76.94363748925478,63.67210555496852
Alumno5504,90.48004033429552,81.23907920963724,97.01298655443772
Alumno5505,43.71960350495948,51.20431802692548,57.17563409833576
Alumno5506,45.034781823382524,43.061602891537625,48.394851339570565
Alumno5507,95.77059990419407,88.90537451984491,97.08308853682564
Alumno5508,84.92177495108545,84.09539075736353,98.10839841276456
Alumno5509,71.2635370411954,63.999649038119166,68.8194016638853
Alumno5510,99.14721962132708,87.3125999216938,86.56651236812618
Alumno5511,57.633950181804124,56.8076746333021,43.41575966153789
Alumno5512,74.19248514252276,72.07567993988631,65.10269688701786
Alumno5513,74.35683123385238,65.32304721310949,78.77381344429405
Alumno5514,78.5265683156715,76.26531560139196,63.78978837089255
Alumno5515,94.3956487643714,87.49962632063273,81.80407036073554
Alumno5516,53.005730645956184,46.34093569711225,49.3976330100688
Alumno5517,77.00944039352254,71.06845551968645,73.92687295845954
Alumno5518,68.12766841109014,69.88700651890893,74.73083033751955
Alumno5519,73.50054769155312,74.91600542202855,77.44215588414114
Alumno5520,81.24651440699056,83.81721286674811,85.70043305187261
Alumno5521,70.19504654506713,64.37248658965218,71.61947034865346
Alumno5522,61.80336268045479,60.54091310105001,61.48906677446141
Alumno5523,97.66108188822496,92.42187119929093,80.81499894395544
Alumno5524,99.20018400228433,82.14300611943443,90.4015525064659
Alumno5525,51.38636243346599,49.728510272416486,47.69786878813313
Alumno5526,93.94095490858514,94.79906624696558,92.49945993977602
Alumno5527,46.445826967903216,47.88656655506927,46.67957525740626
Alumno5528,73.72994805045747,68.17591132203823,67.139075468897
Alumno5529,93.56589265850742,91.77678969058091,99.193702758237
Alumno5530,78.77137150953556,61.08194727660085,68.93785528699445
Alumno5531,80.24723183879863,96.11166740039681,93.32905484168984
Alumno5532,90.89107609270522,82.01509481649472,97.59997402771589
Alumno5533,63.72556690435985,75.58337884823095,79.9669373534393
Alumno5534,59.84022181681901,40.428478419580415,49.03637468214268
Alumno5535,41.11039228251157,41.038383284213225,41.031918974063395
Alumno5536,62.10574537623575,74.87040553594869,62.02373377522135
Alumno5537,46.214103080857505,49.91093953279448,42.55098617818988
Alumno5538,51.95018295671939,45.896505594355105,50.335805607129856
Alumno5539,54.09470404956902,40.34306272250084,58.42946358867591
Alumno5540,89.49875821742627,97.34212025856876,93.4711128562928
Alumno5541,98.64304293814772,81.08191122017853,88.32579424768232
Alumno5542,99.90298625755534,91.03608193520051,92.51474861020301
Alumno5543,92.87810446584092,85.05430940436135,99.2072024159156
Alumno5544,75.71793718235011,78.22247013975787,64.73817782027633
Alumno5545,92.99139717889585,93.92148180565572,82.79210601859032
Alumno5546,52.211549804220475,40.96143764445857,50.99640691505076
Alumno5547,99.37075881635465,89.45740808125457,94.74044544483306
Alumno5548,98.41276440518652,80.31032844634174,82.60397378876534
Alumno5549,70.12519842419321,69.40283887837421,64.80386273158037
Alumno5550,78.04001264040622,61.081545592513464,65.64317312602239
Alumno5551,90.38402874165008,83.1814298300679,84.12339638722275
Alumno5552,92.07436257088256,83.49695895909001,96.97178234462197
Alumno5553,57.137431003319776,52.806377805084054,43.647564646718905
Alumno5554,57.43887733007651,54.52884563112542,53.075650911498684
Alumno5555,56.97149999231861,57.21853191763904,54.225762697695004
Alumno5556,76.21273679914826,70.0195039577356,78.57507512532395
Alumno5557,63.97769293081456,73.49762649367646,77.90315598020855
Alumno5558,71.60888045917135,79.48507530711086,61.17700358383807
Alumno5559,44.21528583515979,41.05063718621969,58.27070212069685
Alumno5560,53.237821089373305,43.964486075269306,53.58995551105694
Alumno5561,60.23351414492308,68.2495125717109,66.37920232440281
Alumno5562,57.6047193846374,46.85973310703494,54.402764892657295
Alumno5563,58.474626989975164,57.35090327706483,51.2266225565473
Alumno5564,85.95950355205937,98.37764649823845,80.83963772147007
Alumno5565,73.72695206815756,70.54219101548712,66.01261960377633
Alumno5566,85.82146198807459,84.17915770050634,87.15947459200655
Alumno5567,54.52785752982701,43.68805194468971,52.728835911361614
Alumno5568,43.34042876008604,50.61908379325803,57.53194315325499
Alumno5569,77.96690966299377,74.51221963542967,68.60836270255409
Alumno5570,97.13001968747514,82.16707319487705,82.34994308097366
Alumno5571,44.37581761910291,52.10608747952928,50.63794453537385
Alumno5572,70.51041677230806,73.59124594098095,77.1941772440332
Alumno5573,73.68123236056786,72.1180305461503,70.67668748613637
Alumno5574,62.34954914393952,69.23351527309761,75.74115388752104
Alumno5575,76.2759119088393,62.14426709727279,73.08828510253723
Alumno5576,96.74669609111675,96.38943984261958,83.38969645402366
Alumno5577,52.51480391790338,59.415269394904186,58.739920879442096
Alumno5578,44.52285544974902,56.222247697085336,49.457848740216775
Alumno5579,90.3166089434655,95.32422276939283,83.7945814538088
Alumno5580,58.895350769061324,55.35990599279516,48.743721797358674
Alumno5581,74.26449660649044,77.03668615199781,64.88801542899265
Alumno5582,45.08372776534685,45.14306080017191,52.25338321384997
Alumno5583,44.998474013266325,47.45442093157196,52.10383817603512
Alumno5584,42.45197263952722,51.39198468711851,57.38291848797199
Alumno5585,71.79247868871714,64.52407400679061,62.813719026773185
Alumno5586,77.33947244970588,74.85769545540406,66.19194065866617
Alumno5587,76.72811765156013,79.8717424634821,68.08430710471328
Alumno5588,92.2892813279982,90.93313206887929,84.66813391213498
Alumno5589,89.8126467686603,91.6079373787198,97.56341169554659
Alumno5590,71.77855608086648,63.69720278303506,79.59972908471323
Alumno5591,98.60919722488495,93.99617699306506,84.43352657414819
Alumno5592,90.9678768618575,86.75186227679303,89.67066246148491
Alumno5593,49.014107349710955,57.68936596738961,52.05879850694441
Alumno5594,80.5688105762899,96.92118993136052,81.49165231135532
Alumno5595,94.28092612013069,83.96288864036671,88.42258516362192
Alumno5596,86.7596715739643,81.8856644775935,99.94081664832292
Alumno5597,96.3199005952983,94.81947256852217,88.30129745986383
Alumno5598,55.86337411235867,59.91301341135795,46.728293936976065
Alumno5599,95.67323943540795,99.24065205659359,96.37947432354534
Alumno5600,61.018747933587676,79.4992964853622,78.77164847991588
Alumno5601,44.366708558616274,53.43980072146972,51.902929598458556
Alumno5602,86.42757862725743,85.43705942321958,86.84207950732711
Alumno5603,88.12930393314794,83.70144355168783,81.4916265573523
Alumno5604,91.57909631087439,89.74753934843463,87.5299697220591
Alumno5605,75.42052571122247,68.66222880344266,72.61119223839356
Alumno5606,77.22499353345066,64.76048236978565,65.49215789091762
Alumno5607,66.74091268391149,72.05655977329633,76.34167584114073
Alumno5608,71.49606263632323,76.77998399714131,61.33437160024789
Alumno5609,98.92032072687059,99.64587760808864,99.00767569403584
Alumno5610,73.94512556080218,75.03324894001604,63.803021368507615
Alumno5611,86.542887944996,91.16150013824405,80.40469487502914
Alumno5612,77.67005006687455,66.92924293262942,79.5993738685032
Alumno5613,82.75885280290458,82.62905070950356,91.78939408904033
Alumno5614,48.651273862737874,40.785574069017876,45.5846571932316
Alumno5615,99.00758978950613,96.68002380604261,83.41484659265753
Alumno5616,76.84852362421661,66.37495622540432,77.7441040787291
Alumno5617,60.310196658938196,77.09713367231444,78.16539385288858
Alumno5618,42.17400753927871,48.49297077090003,47.88950244710274
Alumno5619,97.90645691016165,89.82779473836034,83.5195695994386
Alumno5620,89.64656364676733,93.51731263351783,83.81344507896385
Alumno5621,69.46765241601096,66.33507657238279,70.63284454373408
Alumno5622,43.62210919357471,49.226439066696514,44.57174755905118
Alumno5623,66.90512611023802,63.10541978887764,66.98631315862202
Alumno5624,76.9891982143478,62.589424258676644,75.86435720903914
Alumno5625,49.010574097088586,57.1626689192328,40.77125088267325
Alumno5626,67.1372573342768,65.22190739386423,77.29589150451936
Alumno5627,55.686737849658485,40.13837017730851,55.51925638478839
Alumno5628,40.1226499152729,46.132085938143426,45.30067178337839
Alumno5629,86.78679850448071,81.55173595256899,94.0778569902938
Alumno5630,96.64105129723762,88.86185009421885,88.95083580840982
Alumno5631,78.0642754066983,66.80788103270194,61.302129601922296
Alumno5632,78.9781888864166,64.20459342038279,68.37569941111957
Alumno5633,96.42333936927457,91.97507660270438,92.11287103523483
Alumno5634,83.47519245959886,96.71479332612088,90.19565490779935
Alumno5635,98.20871205240027,88.86893222515565,95.10371663204481
Alumno5636,45.497423994009445,48.99836588695342,56.81271907119795
Alumno5637,57.495032061628784,43.29330910820153,41.50647135982962
Alumno5638,83.92005760908555,92.49129060538094,80.84735711469403
Alumno5639,74.1477523456367,72.40898477123967,74.55960967555814
Alumno5640,71.66201865904196,77.72824820746266,75.97846184398824
Alumno5641,52.90442270566322,48.37107944672779,40.605274017501735
Alumno5642,65.17847619438537,73.00716273957386,70.23128561171299
Alumno5643,59.340917554874366,59.15448716922681,55.71098123715118
Alumno5644,47.6442246972146,48.00803668132627,47.34966782499589
Alumno5645,79.82414585189409,79.91651439973856,66.3216980403056
Alumno5646,62.6297088421545,77.26189812487846,70.0190848293541
Alumno5647,78.22340537057994,66.22011219279625,70.16894638660807
Alumno5648,99.47140208074396,82.07334700935405,98.74684574365189
Alumno5649,81.71430885665056,91.06430478909178,84.83473629514307
Alumno5650,40.326314639587494,59.16453367800639,52.92903688030401
Alumno5651,71.35390668309378,70.51518741953734,62.06210876198146
Alumno5652,83.85505014563553,97.47922204905991,81.85372111889313
Alumno5653,93.26881037142685,94.0566878583968,84.97355429243726
Alumno5654,52.447540401432775,40.13081246323079,55.26591031821464
Alumno5655,78.82370577011608,70.07648776299818,76.69059082030134
Alumno5656,52.277898360067965,57.12681582477022,54.14926250395072
Alumno5657,99.6484053861794,86.27344544996852,85.0968322875594
Alumno5658,84.86786450733936,88.9927896181361,84.55008977832384
Alumno5659,67.40863556292236,63.77615472688074,71.85830389079018
Alumno5660,60.38332704609671,68.51121964020801,69.65956530244601
Alumno5661,45.74728452263459,44.905524924585094,59.799284369634066
Alumno5662,96.28714539364833,93.59598985166349,85.86387420190947
Alumno5663,53.78175342017666,40.78173230742129,41.919810929837645
Alumno5664,61.56295725763127,77.19349676719351,75.14417931378044
Alumno5665,41.49747894202307,49.16353868993792,59.41653634821087
Alumno5666,70.4088063482785,69.30981326614193,60.940127130790415
Alumno5667,93.48848261582016,84.62866508689345,94.19877372464347
Alumno5668,71.29374971681085,77.44211686206847,71.08990019593661
Alumno5669,83.82901908067376,98.78867781484432,83.31336134708937
Alumno5670,47.66336816469599,49.89229987969934,53.45898106604284
Alumno5671,65.4517591444479,72.53211740677953,66.9410697794083
Alumno5672,55.09779461850336,42.181433201419466,41.488086164344914
Alumno5673,85.96899130180799,94.46663139635513,87.56833037790786
Alumno5674,72.48125180426194,73.5524855723607,70.80146432544208
Alumno5675,96.93691445526893,97.77249143805065,91.07155552459722
Alumno5676,78.060433975896,65.60501553126574,75.5019969746264
Alumno5677,77.96967997425374,61.261472398290216,76.8540760514047
Alumno5678,94.40996459735418,98.48967963770866,80.3778744507515
Alumno5679,95.09413416764066,84.52094626082624,91.12105721468943
Alumno5680,63.932140218411355,79.55546686200893,64.07887691296497
Alumno5681,40.87375125397655,45.159903109288344,41.70135922448614
Alumno5682,92.9508720294865,82.16911463322938,91.9040361314637
Alumno5683,72.89220896553726,67.37249460180306,78.50854769611198
Alumno5684,70.47334669575886,62.00366890838081,68.80130930862775
Alumno5685,67.88617110625384,61.40852529463128,63.0055730400377
Alumno5686,55.80178695795791,44.090975838696636,59.63364798526257
Alumno5687,58.30265638378488,50.27763024250552,58.909506547765936
Alumno5688,93.8242784252423,96.46295934971992,86.3314338493664
Alumno5689,89.02936706837579,82.95920939969236,92.36068736366201
Alumno5690,51.34434189283479,45.00475212673343,47.13438107636908
Alumno5691,84.80444536746559,81.49481760718214,94.33584672822755
Alumno5692,98.13370258296536,88.53537603775708,98.13399177628762
Alumno5693,89.54096778610429,90.40587668832825,85.74612118679507
Alumno5694,40.88601135641472,44.249205019934,51.33075480009253
Alumno5695,79.39172132441016,61.210891608159635,76.6410141409093
Alumno5696,61.73886432214341,67.27042176959985,72.17571867237983
Alumno5697,72.4103499981137,79.59278111376942,71.19001114008908
Alumno5698,79.56952892102638,79.15835832596338,66.15503514819152
Alumno5699,40.36448019754775,56.54972317135624,50.80956384684555
Alumno5700,65.82591496489123,79.99340693417193,70.80723928460282
Alumno5701,57.701271510865794,52.89086360539233,55.06717473972036
Alumno5702,43.31463137393384,48.745316200173754,40.77422030206661
Alumno5703,85.92711630022374,97.12002923867418,87.79839181358898
Alumno5704,40.653781933186515,45.199199200637736,40.73883885728895
Alumno5705,41.87341924741501,54.94205765610381,42.94442804997309
Alumno5706,45.43315125431082,40.22720569911097,41.304904900930175
Alumno5707,69.19796961007924,68.72117626928568,60.32320020689376
Alumno5708,59.5114720115844,42.21595832026965,47.98878626791279
Alumno5709,46.17789893244509,44.83380961101953,57.77431219839133
Alumno5710,64.94826126513729,71.81632423575269,71.73972890817495
Alumno5711,70.09138223517627,65.97283206913353,74.97288400552291
Alumno5712,87.95899260957006,87.60333390312117,86.99892757967596
Alumno5713,93.2526302769615,83.55359891571722,96.79059092867116
Alumno5714,49.58849094774099,44.08120648961664,40.485672482770724
Alumno5715,92.64193738145845,86.19763015397226,89.2236410552874
Alumno5716,86.33422713669222,89.39956459465182,87.34094534255283
Alumno5717,87.41905372811789,91.97766563038758,92.35812712495374
Alumno5718,73.26528449408913,74.59186599755851,76.67250239030724
Alumno5719,73.54436513711609,62.633808096707206,68.27886729744597
Alumno5720,59.81235687036494,51.60360661005762,50.210760317705606
Alumno5721,71.0180962069521,60.38624832411416,62.32785104154038
Alumno5722,80.97456925946328,91.13208373327014,95.91599211860967
Alumno5723,60.54082708180288,68.3982203350121,72.17024849041393
Alumno5724,85.3779032135378,99.53207714669078,98.17397267757956
Alumno5725,44.63520357193288,51.89329441690807,46.57225138833407
Alumno5726,66.8747269625824,69.54044013196803,70.49836608652025
Alumno5727,66.89216162971182,71.31711776872375,64.57505372796257
Alumno5728,51.038650429496094,40.57489285779244,52.7286493842968
Alumno5729,99.13798233376507,81.53166038833851,94.91800013248024
Alumno5730,90.74130145329389,98.19980620050279,92.05601766844288
Alumno5731,60.16140305554462,66.21875909117911,61.681378386935485
Alumno5732,69.89747760743859,71.98407006445069,75.96498411878814
Alumno5733,58.45061014817554,50.12885462191231,59.03725226191386
Alumno5734,84.39185081718233,93.47535902733341,87.50120305229947
Alumno5735,81.33082803503619,84.07388516065255,98.67237170558076
Alumno5736,88.73343702670954,82.83040478840627,81.63026606625809
Alumno5737,50.02505583543723,55.52921829702746,47.68771186376851
Alumno5738,55.97962994200857,57.67919261746121,56.8295522605454
Alumno5739,81.82141586123286,87.10385533043244,90.91519689507844
Alumno5740,52.00100646555786,47.85618896309111,42.59738066961365
Alumno5741,54.890543574584896,44.30847257563195,48.29092743021471
Alumno5742,88.28740793330653,81.00268846099276,86.78284222478402
Alumno5743,67.87296137528614,74.6424193439961,63.31581066632505
Alumno5744,89.8333633438477,92.88495134948809,82.10623715055793
Alumno5745,52.153901286536744,59.241047541138855,57.83970078755527
Alumno5746,46.14065865768437,43.86233694748271,45.62888586738711
Alumno5747,45.13956971965471,56.269441654430565,42.41552694192668
Alumno5748,47.624406947137,58.232677529130584,41.44976032154537
Alumno5749,52.00435513784658,41.35768323254656,56.85043948790068
Alumno5750,97.6369851948072,95.43424947118623,95.35518316674816
Alumno5751,73.35055682523293,78.69388031209235,69.23271110626061
Alumno5752,54.6966240940873,45.92110594667432,57.279597932585766
Alumno5753,55.716562256342165,57.94431115359135,48.25005661185317
Alumno5754,68.99254010988857,74.51441249542145,62.15662226124852
Alumno5755,71.18539378078103,67.75271496615758,77.46828151035622
Alumno5756,57.237295581637824,47.04811743848617,55.23406900918301
Alumno5757,95.04398098802778,90.01813749676924,90.5258178889629
Alumno5758,43.58566682566944,46.25997651268236,42.63817119717714
Alumno5759,90.13531759184403,87.47973206302665,90.99489869683474
Alumno5760,66.5061872529871,78.9947631316403,61.64980672579239
Alumno5761,67.11412894274022,66.69241752646501,62.83913518270003
Alumno5762,74.15076342264061,63.14198077865459,74.94505374742906
Alumno5763,94.05327009368413,80.58249241179745,98.6072604937964
Alumno5764,85.87343229586101,96.52932339725106,81.88354344048133
Alumno5765,57.405643816285775,49.21699033226226,41.57032166514671
Alumno5766,50.1038531426869,50.663416883891,56.113885805508815
Alumno5767,97.18328634755811,98.29793242418825,93.47104352438596
Alumno5768,74.03568481480377,76.58822637196812,69.15057696757165
Alumno5769,62.96075386780324,69.57234848061069,70.79459327265984
Alumno5770,59.84240314813926,46.75371824576941,40.978862977909344
Alumno5771,63.72688577008388,69.87814145409521,70.00436308521792
Alumno5772,86.54704268174396,89.32992274399322,93.10070978823722
Alumno5773,67.65342711581592,74.98892566677824,79.60687559268914
Alumno5774,42.04618871629861,54.24642221318705,42.83080084932885
Alumno5775,86.89050562337869,95.72392137014411,88.44801423947936
Alumno5776,52.81876668710968,54.22542014513423,57.86352769752407
Alumno5777,54.776498366476574,53.45472875548818,41.51317531972579
Alumno5778,40.10793271590459,54.62367862737973,59.30502282890634
Alumno5779,98.90585013769694,88.97102953863151,82.74787451606106
Alumno5780,88.04438425963755,81.87003408211172,81.3992019262124
Alumno5781,67.96631805624838,75.07423093492146,78.88013788138207
Alumno5782,60.32016482789237,76.21337218635936,72.10240243968747
Alumno5783,73.54893347791878,79.5626080475176,71.94956538030493
Alumno5784,99.23243742542512,95.27124889200027,81.61731207105592
Alumno5785,70.5626412789215,70.08658679402848,78.25328696714092
Alumno5786,68.87430960024258,72.35639719594785,77.97147925439077
Alumno5787,79.09659925388127,60.527347151910774,71.74339013588282
Alumno5788,60.51364379536477,71.80442081738317,78.66877845686645
Alumno5789,95.13745836655872,90.41859740145605,83.83157984304894
Alumno5790,68.41871117978563,71.49060213382535,72.41154534512792
Alumno5791,84.88009514125773,97.86876324343615,86.25901911566916
Alumno5792,63.53054552542842,71.17835500948736,65.75872785765756
Alumno5793,73.40191235566894,65.05984372300118,64.8158681272457
Alumno5794,47.01904150705004,49.69296285399844,58.59368716019871
Alumno5795,95.37290537667286,94.32210075749951,89.29151819952699
Alumno5796,45.76682613853467,50.38143990425951,42.803572679447164
Alumno5797,61.61638559395654,68.33643079233985,69.13208648073373
Alumno5798,79.70106574692176,62.04297130848415,73.44730710263786
Alumno5799,82.54538135843777,88.85100866772197,85.77390389491502
Alumno5800,79.44687636172938,78.8690219763084,74.03285601824453
Alumno5801,79.37310308309065,77.38502957622634,65.12379833473081
Alumno5802,93.9400264704582,80.83849232198098,96.57146668777976
Alumno5803,43.78957280361011,42.224607221863344,53.22727252951661
Alumno5804,88.72524822158722,95.65711299206723,88.40192961448774
Alumno5805,50.74824151513563,55.01547930430431,44.68319882474655
Alumno5806,80.52660601216671,88.60270279253085,94.81882335603268
Alumno5807,70.41739887840018,74.71638600872207,78.39621052254714
Alumno5808,94.95735140321828,99.26678626829904,82.69920336047777
Alumno5809,60.68585108980148,75.08818343314096,62.83678691463819
Alumno5810,59.85995116697178,44.9983814773049,54.169814798267666
Alumno5811,89.83663880712307,97.14212523341243,99.60212725504778
Alumno5812,86.26313223611655,84.92808460475064,86.64645883031025
Alumno5813,97.76112390733104,88.6362067013866,94.04049444800462
Alumno5814,65.07325680918021,79.59904871838708,79.03920438289319
Alumno5815,84.96376256970954,88.72897954758861,96.30103035567384
Alumno5816,73.4930858298899,67.29974357903517,74.88312276875055
Alumno5817,95.76584285082188,88.18427474587259,81.58985252460361
Alumno5818,74.1237201949993,69.43343148242857,79.59650286716587
Alumno5819,90.96697796899271,80.6698304953142,83.94117669775652
Alumno5820,76.27419383171453,69.02242488674457,67.85867342964026
